"order_item_id","return"
100587,1
100588,0
100589,0
100590,0
100591,1
100592,1
100593,1
100594,1
100595,0
100596,0
100597,1
100598,0
100599,1
100600,1
100601,0
100602,1
100603,0
100604,1
100605,0
100606,1
100607,1
100608,0
100609,1
100610,0
100611,0
100612,1
100613,0
100614,1
100615,0
100616,0
100617,0
100618,0
100619,0
100620,1
100621,1
100622,1
100623,1
100624,1
100625,1
100626,0
100627,0
100628,1
100629,0
100630,1
100631,0
100632,1
100633,0
100634,0
100635,1
100636,0
100637,1
100638,1
100639,1
100640,1
100641,0
100642,1
100643,0
100644,1
100645,1
100646,0
100647,0
100648,1
100649,1
100650,0
100651,1
100652,0
100653,0
100654,0
100655,1
100656,0
100657,0
100658,0
100659,0
100660,1
100661,0
100662,1
100663,1
100664,0
100665,0
100666,0
100667,0
100668,1
100669,1
100670,0
100671,0
100672,0
100673,1
100674,1
100675,1
100676,1
100677,1
100678,0
100679,0
100680,1
100681,1
100682,0
100683,0
100684,1
100685,0
100686,0
100687,1
100688,0
100689,1
100690,0
100691,0
100692,1
100693,0
100694,0
100695,1
100696,0
100697,1
100698,1
100699,0
100700,1
100701,0
100702,1
100703,1
100704,0
100705,0
100706,0
100707,1
100708,1
100709,0
100710,0
100711,0
100712,1
100713,1
100714,1
100715,0
100716,0
100717,1
100718,0
100719,1
100720,1
100721,0
100722,0
100723,1
100724,1
100725,1
100726,0
100727,0
100728,0
100729,0
100730,1
100731,0
100732,0
100733,0
100734,0
100735,0
100736,0
100737,1
100738,0
100739,1
100740,1
100741,0
100742,0
100743,0
100744,1
100745,1
100746,1
100747,1
100748,1
100749,1
100750,0
100751,1
100752,0
100753,0
100754,0
100755,1
100756,1
100757,0
100758,0
100759,0
100760,1
100761,0
100762,1
100763,1
100764,0
100765,0
100766,0
100767,0
100768,0
100769,1
100770,0
100771,0
100772,0
100773,0
100774,0
100775,0
100776,1
100777,0
100778,0
100779,1
100780,0
100781,1
100782,1
100783,0
100784,0
100785,0
100786,1
100787,0
100788,0
100789,0
100790,0
100791,0
100792,1
100793,1
100794,0
100795,0
100796,0
100797,0
100798,0
100799,0
100800,0
100801,0
100802,1
100803,0
100804,0
100805,1
100806,1
100807,0
100808,0
100809,1
100810,0
100811,0
100812,0
100813,1
100814,1
100815,0
100816,0
100817,0
100818,1
100819,1
100820,1
100821,0
100822,0
100823,0
100824,1
100825,1
100826,1
100827,1
100828,1
100829,1
100830,0
100831,0
100832,1
100833,1
100834,0
100835,0
100836,0
100837,0
100838,0
100839,1
100840,0
100841,0
100842,1
100843,1
100844,0
100845,1
100846,1
100847,1
100848,1
100849,0
100850,0
100851,1
100852,1
100853,0
100854,1
100855,0
100856,1
100857,0
100858,1
100859,0
100860,0
100861,1
100862,0
100863,0
100864,0
100865,0
100866,0
100867,1
100868,0
100869,0
100870,0
100871,0
100872,0
100873,0
100874,0
100875,0
100876,0
100877,0
100878,0
100879,1
100880,0
100881,1
100882,1
100883,1
100884,0
100885,0
100886,1
100887,1
100888,0
100889,0
100890,1
100891,0
100892,0
100893,0
100894,0
100895,1
100896,1
100897,0
100898,0
100899,1
100900,0
100901,1
100902,0
100903,1
100904,1
100905,1
100906,0
100907,1
100908,0
100909,1
100910,0
100911,0
100912,0
100913,0
100914,0
100915,1
100916,0
100917,1
100918,0
100919,1
100920,1
100921,1
100922,0
100923,1
100924,1
100925,0
100926,0
100927,0
100928,1
100929,0
100930,1
100931,0
100932,0
100933,0
100934,1
100935,0
100936,0
100937,0
100938,1
100939,0
100940,1
100941,0
100942,0
100943,0
100944,1
100945,0
100946,1
100947,1
100948,0
100949,0
100950,1
100951,0
100952,1
100953,0
100954,0
100955,0
100956,1
100957,1
100958,0
100959,0
100960,1
100961,0
100962,0
100963,1
100964,1
100965,0
100966,1
100967,1
100968,0
100969,1
100970,0
100971,1
100972,1
100973,0
100974,0
100975,0
100976,0
100977,0
100978,0
100979,1
100980,0
100981,0
100982,1
100983,0
100984,1
100985,1
100986,1
100987,1
100988,0
100989,0
100990,0
100991,0
100992,0
100993,0
100994,0
100995,0
100996,1
100997,1
100998,0
100999,1
101000,1
101001,0
101002,0
101003,0
101004,1
101005,0
101006,0
101007,1
101008,1
101009,0
101010,1
101011,0
101012,1
101013,0
101014,0
101015,0
101016,0
101017,0
101018,0
101019,0
101020,0
101021,0
101022,0
101023,0
101024,0
101025,1
101026,0
101027,1
101028,0
101029,1
101030,0
101031,0
101032,1
101033,0
101034,1
101035,0
101036,0
101037,0
101038,1
101039,0
101040,0
101041,0
101042,0
101043,0
101044,0
101045,0
101046,0
101047,1
101048,0
101049,0
101050,1
101051,0
101052,1
101053,1
101054,1
101055,0
101056,0
101057,0
101058,0
101059,1
101060,0
101061,0
101062,0
101063,0
101064,0
101065,0
101066,0
101067,1
101068,0
101069,0
101070,0
101071,0
101072,0
101073,1
101074,0
101075,0
101076,0
101077,0
101078,0
101079,1
101080,0
101081,1
101082,1
101083,1
101084,1
101085,1
101086,1
101087,0
101088,1
101089,0
101090,1
101091,1
101092,0
101093,0
101094,0
101095,0
101096,1
101097,1
101098,0
101099,0
101100,1
101101,0
101102,0
101103,1
101104,0
101105,0
101106,1
101107,0
101108,0
101109,1
101110,0
101111,1
101112,0
101113,0
101114,1
101115,0
101116,0
101117,0
101118,0
101119,0
101120,1
101121,1
101122,0
101123,1
101124,0
101125,1
101126,0
101127,0
101128,1
101129,0
101130,1
101131,1
101132,1
101133,0
101134,1
101135,1
101136,0
101137,0
101138,0
101139,0
101140,0
101141,1
101142,0
101143,0
101144,0
101145,1
101146,0
101147,1
101148,1
101149,0
101150,0
101151,0
101152,1
101153,1
101154,0
101155,1
101156,0
101157,1
101158,1
101159,1
101160,0
101161,1
101162,0
101163,0
101164,1
101165,1
101166,1
101167,1
101168,0
101169,0
101170,1
101171,0
101172,0
101173,1
101174,1
101175,0
101176,0
101177,1
101178,0
101179,0
101180,0
101181,1
101182,0
101183,0
101184,0
101185,1
101186,0
101187,1
101188,1
101189,0
101190,0
101191,0
101192,1
101193,0
101194,0
101195,0
101196,0
101197,0
101198,0
101199,1
101200,1
101201,1
101202,0
101203,0
101204,0
101205,0
101206,0
101207,0
101208,0
101209,1
101210,0
101211,0
101212,1
101213,0
101214,1
101215,0
101216,0
101217,1
101218,0
101219,1
101220,0
101221,1
101222,0
101223,1
101224,1
101225,0
101226,0
101227,0
101228,1
101229,0
101230,1
101231,0
101232,0
101233,1
101234,1
101235,0
101236,1
101237,0
101238,1
101239,1
101240,1
101241,1
101242,1
101243,0
101244,1
101245,1
101246,0
101247,0
101248,0
101249,0
101250,0
101251,0
101252,0
101253,1
101254,1
101255,0
101256,0
101257,0
101258,0
101259,1
101260,0
101261,0
101262,0
101263,1
101264,0
101265,1
101266,0
101267,1
101268,1
101269,0
101270,0
101271,0
101272,0
101273,0
101274,0
101275,0
101276,0
101277,0
101278,1
101279,1
101280,0
101281,0
101282,0
101283,0
101284,0
101285,1
101286,0
101287,0
101288,0
101289,0
101290,0
101291,1
101292,0
101293,0
101294,0
101295,1
101296,1
101297,0
101298,1
101299,0
101300,0
101301,1
101302,0
101303,0
101304,0
101305,0
101306,0
101307,1
101308,0
101309,1
101310,1
101311,0
101312,0
101313,1
101314,0
101315,1
101316,0
101317,0
101318,1
101319,0
101320,0
101321,1
101322,0
101323,1
101324,0
101325,1
101326,0
101327,1
101328,0
101329,1
101330,1
101331,1
101332,0
101333,0
101334,0
101335,1
101336,1
101337,0
101338,1
101339,0
101340,0
101341,1
101342,0
101343,0
101344,0
101345,1
101346,1
101347,0
101348,1
101349,0
101350,0
101351,0
101352,1
101353,0
101354,0
101355,0
101356,0
101357,0
101358,0
101359,1
101360,0
101361,1
101362,1
101363,0
101364,0
101365,1
101366,0
101367,1
101368,0
101369,0
101370,0
101371,1
101372,1
101373,1
101374,0
101375,1
101376,0
101377,0
101378,0
101379,0
101380,0
101381,0
101382,0
101383,0
101384,1
101385,0
101386,0
101387,0
101388,0
101389,0
101390,0
101391,0
101392,1
101393,0
101394,0
101395,0
101396,1
101397,0
101398,1
101399,0
101400,0
101401,1
101402,1
101403,1
101404,0
101405,1
101406,0
101407,0
101408,0
101409,1
101410,1
101411,1
101412,1
101413,1
101414,0
101415,0
101416,1
101417,0
101418,1
101419,0
101420,1
101421,1
101422,0
101423,0
101424,1
101425,0
101426,1
101427,1
101428,1
101429,0
101430,0
101431,0
101432,0
101433,0
101434,1
101435,1
101436,1
101437,0
101438,0
101439,1
101440,0
101441,1
101442,1
101443,1
101444,1
101445,0
101446,1
101447,0
101448,1
101449,0
101450,1
101451,1
101452,0
101453,1
101454,0
101455,1
101456,0
101457,1
101458,0
101459,1
101460,0
101461,1
101462,1
101463,1
101464,1
101465,0
101466,0
101467,0
101468,0
101469,1
101470,1
101471,0
101472,0
101473,0
101474,0
101475,0
101476,0
101477,0
101478,0
101479,1
101480,0
101481,1
101482,0
101483,0
101484,0
101485,0
101486,0
101487,0
101488,0
101489,0
101490,0
101491,0
101492,1
101493,0
101494,0
101495,1
101496,0
101497,1
101498,1
101499,1
101500,0
101501,1
101502,0
101503,0
101504,0
101505,0
101506,0
101507,1
101508,1
101509,0
101510,0
101511,1
101512,0
101513,1
101514,0
101515,0
101516,1
101517,0
101518,0
101519,0
101520,1
101521,1
101522,0
101523,1
101524,0
101525,0
101526,0
101527,0
101528,0
101529,1
101530,0
101531,0
101532,1
101533,0
101534,0
101535,0
101536,1
101537,0
101538,1
101539,0
101540,1
101541,0
101542,0
101543,0
101544,1
101545,1
101546,0
101547,0
101548,0
101549,0
101550,0
101551,0
101552,0
101553,0
101554,0
101555,0
101556,0
101557,1
101558,0
101559,0
101560,0
101561,0
101562,1
101563,0
101564,1
101565,1
101566,0
101567,0
101568,1
101569,1
101570,0
101571,0
101572,0
101573,1
101574,1
101575,0
101576,1
101577,1
101578,1
101579,0
101580,1
101581,0
101582,0
101583,0
101584,0
101585,0
101586,0
101587,0
101588,0
101589,0
101590,1
101591,1
101592,0
101593,0
101594,0
101595,0
101596,0
101597,1
101598,0
101599,0
101600,0
101601,0
101602,0
101603,0
101604,0
101605,0
101606,0
101607,0
101608,1
101609,1
101610,0
101611,0
101612,1
101613,0
101614,1
101615,1
101616,0
101617,1
101618,0
101619,1
101620,1
101621,1
101622,0
101623,0
101624,0
101625,0
101626,1
101627,0
101628,0
101629,1
101630,1
101631,1
101632,1
101633,0
101634,0
101635,0
101636,1
101637,0
101638,0
101639,0
101640,0
101641,0
101642,0
101643,0
101644,0
101645,0
101646,0
101647,0
101648,0
101649,0
101650,1
101651,0
101652,0
101653,0
101654,0
101655,0
101656,0
101657,1
101658,1
101659,0
101660,0
101661,0
101662,0
101663,0
101664,1
101665,0
101666,1
101667,0
101668,0
101669,0
101670,1
101671,1
101672,0
101673,0
101674,1
101675,0
101676,0
101677,0
101678,0
101679,0
101680,0
101681,0
101682,0
101683,1
101684,0
101685,0
101686,0
101687,0
101688,0
101689,0
101690,0
101691,1
101692,1
101693,1
101694,0
101695,0
101696,0
101697,0
101698,0
101699,0
101700,0
101701,1
101702,0
101703,0
101704,0
101705,1
101706,0
101707,1
101708,1
101709,0
101710,1
101711,0
101712,0
101713,1
101714,1
101715,1
101716,0
101717,0
101718,0
101719,0
101720,0
101721,0
101722,0
101723,0
101724,1
101725,0
101726,0
101727,0
101728,0
101729,0
101730,1
101731,0
101732,0
101733,0
101734,0
101735,0
101736,1
101737,0
101738,0
101739,0
101740,0
101741,0
101742,0
101743,1
101744,0
101745,0
101746,0
101747,1
101748,1
101749,1
101750,1
101751,0
101752,0
101753,1
101754,0
101755,1
101756,1
101757,0
101758,0
101759,0
101760,0
101761,1
101762,0
101763,0
101764,0
101765,0
101766,0
101767,0
101768,0
101769,0
101770,0
101771,0
101772,0
101773,0
101774,0
101775,1
101776,1
101777,0
101778,1
101779,1
101780,1
101781,0
101782,0
101783,0
101784,1
101785,0
101786,1
101787,0
101788,0
101789,1
101790,1
101791,0
101792,0
101793,0
101794,0
101795,1
101796,1
101797,0
101798,1
101799,0
101800,0
101801,0
101802,0
101803,1
101804,0
101805,0
101806,1
101807,0
101808,1
101809,1
101810,1
101811,1
101812,0
101813,1
101814,0
101815,0
101816,1
101817,0
101818,0
101819,0
101820,1
101821,0
101822,0
101823,0
101824,1
101825,0
101826,0
101827,0
101828,0
101829,0
101830,1
101831,1
101832,1
101833,1
101834,1
101835,1
101836,0
101837,1
101838,1
101839,1
101840,0
101841,0
101842,1
101843,0
101844,0
101845,0
101846,1
101847,1
101848,0
101849,0
101850,0
101851,0
101852,0
101853,0
101854,0
101855,1
101856,1
101857,0
101858,1
101859,0
101860,0
101861,1
101862,0
101863,0
101864,0
101865,1
101866,0
101867,0
101868,1
101869,0
101870,1
101871,0
101872,1
101873,0
101874,0
101875,0
101876,1
101877,1
101878,0
101879,1
101880,0
101881,1
101882,1
101883,1
101884,0
101885,0
101886,0
101887,0
101888,1
101889,0
101890,1
101891,0
101892,1
101893,1
101894,0
101895,0
101896,0
101897,0
101898,1
101899,0
101900,0
101901,0
101902,1
101903,0
101904,1
101905,0
101906,0
101907,1
101908,1
101909,1
101910,0
101911,0
101912,1
101913,0
101914,1
101915,1
101916,0
101917,1
101918,0
101919,0
101920,0
101921,1
101922,0
101923,0
101924,0
101925,1
101926,0
101927,1
101928,0
101929,1
101930,1
101931,1
101932,0
101933,1
101934,0
101935,0
101936,0
101937,0
101938,1
101939,0
101940,1
101941,1
101942,0
101943,1
101944,0
101945,1
101946,1
101947,0
101948,1
101949,0
101950,0
101951,0
101952,0
101953,0
101954,0
101955,1
101956,1
101957,1
101958,0
101959,1
101960,1
101961,1
101962,1
101963,0
101964,1
101965,0
101966,0
101967,1
101968,0
101969,1
101970,1
101971,0
101972,1
101973,1
101974,1
101975,1
101976,0
101977,0
101978,0
101979,0
101980,1
101981,1
101982,0
101983,1
101984,0
101985,0
101986,0
101987,0
101988,1
101989,1
101990,0
101991,0
101992,0
101993,0
101994,0
101995,1
101996,0
101997,1
101998,0
101999,1
102000,1
102001,0
102002,0
102003,0
102004,0
102005,0
102006,1
102007,1
102008,0
102009,0
102010,1
102011,0
102012,0
102013,1
102014,0
102015,1
102016,0
102017,0
102018,0
102019,0
102020,1
102021,1
102022,1
102023,1
102024,1
102025,0
102026,1
102027,1
102028,0
102029,0
102030,0
102031,0
102032,1
102033,0
102034,0
102035,0
102036,0
102037,0
102038,1
102039,0
102040,0
102041,1
102042,1
102043,0
102044,0
102045,0
102046,0
102047,0
102048,0
102049,1
102050,0
102051,0
102052,1
102053,0
102054,0
102055,0
102056,0
102057,0
102058,1
102059,0
102060,0
102061,0
102062,1
102063,1
102064,1
102065,0
102066,1
102067,1
102068,1
102069,1
102070,1
102071,0
102072,1
102073,0
102074,0
102075,1
102076,0
102077,1
102078,1
102079,1
102080,1
102081,1
102082,1
102083,0
102084,1
102085,0
102086,0
102087,0
102088,0
102089,1
102090,0
102091,0
102092,0
102093,0
102094,1
102095,1
102096,0
102097,1
102098,0
102099,0
102100,0
102101,1
102102,1
102103,0
102104,0
102105,0
102106,1
102107,0
102108,1
102109,0
102110,1
102111,0
102112,0
102113,1
102114,0
102115,0
102116,1
102117,0
102118,0
102119,1
102120,0
102121,0
102122,0
102123,1
102124,0
102125,0
102126,1
102127,1
102128,1
102129,1
102130,1
102131,1
102132,0
102133,0
102134,0
102135,0
102136,0
102137,0
102138,1
102139,0
102140,0
102141,0
102142,0
102143,1
102144,0
102145,0
102146,1
102147,0
102148,0
102149,0
102150,0
102151,1
102152,1
102153,1
102154,0
102155,0
102156,0
102157,1
102158,1
102159,1
102160,0
102161,0
102162,0
102163,0
102164,0
102165,0
102166,0
102167,0
102168,1
102169,1
102170,1
102171,1
102172,0
102173,1
102174,0
102175,0
102176,1
102177,0
102178,1
102179,0
102180,0
102181,0
102182,0
102183,1
102184,1
102185,0
102186,0
102187,0
102188,1
102189,0
102190,1
102191,0
102192,0
102193,1
102194,0
102195,0
102196,1
102197,0
102198,1
102199,1
102200,0
102201,0
102202,0
102203,0
102204,0
102205,1
102206,1
102207,1
102208,0
102209,1
102210,0
102211,0
102212,1
102213,1
102214,1
102215,0
102216,0
102217,0
102218,1
102219,1
102220,0
102221,0
102222,1
102223,0
102224,1
102225,1
102226,1
102227,0
102228,1
102229,0
102230,1
102231,1
102232,0
102233,0
102234,0
102235,1
102236,0
102237,0
102238,1
102239,1
102240,1
102241,1
102242,0
102243,0
102244,1
102245,0
102246,0
102247,0
102248,0
102249,0
102250,0
102251,0
102252,1
102253,1
102254,1
102255,1
102256,0
102257,0
102258,0
102259,0
102260,0
102261,0
102262,0
102263,0
102264,1
102265,1
102266,0
102267,0
102268,0
102269,1
102270,1
102271,1
102272,1
102273,0
102274,0
102275,1
102276,0
102277,0
102278,1
102279,1
102280,0
102281,0
102282,0
102283,0
102284,0
102285,1
102286,1
102287,1
102288,1
102289,1
102290,1
102291,0
102292,0
102293,0
102294,1
102295,0
102296,0
102297,1
102298,0
102299,1
102300,0
102301,0
102302,0
102303,0
102304,1
102305,1
102306,0
102307,1
102308,1
102309,0
102310,1
102311,1
102312,0
102313,0
102314,0
102315,0
102316,0
102317,0
102318,0
102319,0
102320,1
102321,0
102322,0
102323,0
102324,1
102325,0
102326,0
102327,1
102328,0
102329,0
102330,1
102331,0
102332,1
102333,0
102334,1
102335,1
102336,0
102337,1
102338,1
102339,0
102340,0
102341,0
102342,0
102343,1
102344,0
102345,0
102346,1
102347,0
102348,0
102349,0
102350,0
102351,0
102352,1
102353,0
102354,1
102355,1
102356,1
102357,0
102358,1
102359,0
102360,1
102361,1
102362,1
102363,1
102364,1
102365,0
102366,1
102367,0
102368,0
102369,0
102370,0
102371,1
102372,0
102373,1
102374,1
102375,1
102376,0
102377,0
102378,0
102379,0
102380,0
102381,1
102382,1
102383,0
102384,0
102385,0
102386,0
102387,0
102388,0
102389,0
102390,0
102391,1
102392,1
102393,0
102394,1
102395,1
102396,0
102397,1
102398,0
102399,0
102400,0
102401,0
102402,0
102403,1
102404,0
102405,0
102406,1
102407,0
102408,0
102409,0
102410,0
102411,1
102412,1
102413,0
102414,0
102415,0
102416,0
102417,1
102418,0
102419,0
102420,1
102421,1
102422,0
102423,1
102424,0
102425,1
102426,0
102427,1
102428,0
102429,0
102430,1
102431,1
102432,0
102433,0
102434,0
102435,0
102436,0
102437,0
102438,1
102439,1
102440,0
102441,0
102442,1
102443,0
102444,0
102445,1
102446,0
102447,0
102448,0
102449,1
102450,1
102451,0
102452,0
102453,0
102454,0
102455,0
102456,0
102457,1
102458,0
102459,0
102460,0
102461,0
102462,0
102463,1
102464,0
102465,0
102466,0
102467,1
102468,0
102469,0
102470,0
102471,0
102472,0
102473,0
102474,0
102475,0
102476,1
102477,0
102478,1
102479,1
102480,0
102481,0
102482,0
102483,0
102484,1
102485,1
102486,1
102487,0
102488,1
102489,0
102490,1
102491,0
102492,0
102493,1
102494,0
102495,1
102496,1
102497,0
102498,1
102499,0
102500,0
102501,1
102502,0
102503,0
102504,0
102505,0
102506,1
102507,0
102508,1
102509,0
102510,0
102511,0
102512,1
102513,0
102514,0
102515,1
102516,0
102517,0
102518,1
102519,0
102520,0
102521,1
102522,0
102523,1
102524,0
102525,1
102526,1
102527,0
102528,0
102529,1
102530,0
102531,1
102532,0
102533,0
102534,1
102535,0
102536,1
102537,0
102538,0
102539,1
102540,1
102541,0
102542,1
102543,0
102544,0
102545,1
102546,1
102547,0
102548,0
102549,0
102550,1
102551,1
102552,1
102553,1
102554,0
102555,1
102556,1
102557,0
102558,0
102559,0
102560,0
102561,0
102562,0
102563,1
102564,0
102565,0
102566,0
102567,0
102568,0
102569,1
102570,1
102571,0
102572,0
102573,1
102574,1
102575,0
102576,1
102577,0
102578,0
102579,1
102580,0
102581,0
102582,0
102583,1
102584,0
102585,0
102586,1
102587,0
102588,1
102589,0
102590,0
102591,1
102592,1
102593,0
102594,1
102595,1
102596,0
102597,1
102598,1
102599,0
102600,0
102601,0
102602,0
102603,1
102604,0
102605,0
102606,0
102607,0
102608,1
102609,1
102610,0
102611,0
102612,1
102613,1
102614,0
102615,0
102616,1
102617,1
102618,0
102619,0
102620,0
102621,0
102622,0
102623,0
102624,0
102625,0
102626,0
102627,1
102628,0
102629,1
102630,0
102631,0
102632,1
102633,1
102634,0
102635,0
102636,0
102637,0
102638,0
102639,1
102640,1
102641,0
102642,0
102643,0
102644,1
102645,0
102646,0
102647,0
102648,0
102649,0
102650,0
102651,0
102652,1
102653,1
102654,1
102655,0
102656,0
102657,0
102658,1
102659,0
102660,0
102661,1
102662,1
102663,1
102664,0
102665,1
102666,1
102667,1
102668,1
102669,0
102670,0
102671,1
102672,1
102673,0
102674,0
102675,0
102676,0
102677,1
102678,1
102679,0
102680,0
102681,1
102682,0
102683,1
102684,0
102685,0
102686,0
102687,0
102688,0
102689,0
102690,0
102691,1
102692,0
102693,0
102694,0
102695,0
102696,0
102697,0
102698,1
102699,0
102700,0
102701,0
102702,0
102703,0
102704,1
102705,1
102706,1
102707,1
102708,1
102709,0
102710,0
102711,0
102712,1
102713,0
102714,0
102715,1
102716,0
102717,1
102718,0
102719,1
102720,0
102721,0
102722,1
102723,0
102724,0
102725,0
102726,0
102727,0
102728,0
102729,1
102730,0
102731,0
102732,0
102733,0
102734,0
102735,1
102736,0
102737,0
102738,1
102739,1
102740,0
102741,0
102742,0
102743,1
102744,0
102745,0
102746,0
102747,1
102748,0
102749,0
102750,0
102751,1
102752,0
102753,1
102754,1
102755,1
102756,0
102757,1
102758,0
102759,1
102760,1
102761,0
102762,0
102763,1
102764,0
102765,1
102766,0
102767,0
102768,1
102769,0
102770,0
102771,0
102772,0
102773,0
102774,1
102775,1
102776,1
102777,1
102778,1
102779,1
102780,0
102781,0
102782,0
102783,0
102784,1
102785,0
102786,0
102787,1
102788,1
102789,1
102790,0
102791,0
102792,0
102793,0
102794,0
102795,0
102796,1
